-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-4.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.5, 0.0
-3.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.7, 0.0
-3.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.7, 0.0
-3.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.8, 0.0
-3.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.8, 0.0
-3.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.7, 0.0
-3.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.7, 0.0
-3.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-3.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.6, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.7, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -0.8, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.0, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.1, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.2, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.3, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.4, 0.0
-2.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.5, 0.0
-2.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -1.7, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.0, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.3, 0.0
-2.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.7, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.9, 0.0
-2.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.1, 0.0
-2.4, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, 3.1, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, 3.0, 0.0
-2.5, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, 3.0, 0.0
-2.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, 3.0, 0.0
-2.6, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, 3.0, 0.0
-2.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.1, 0.0
-2.7, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-2.8, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.9, 0.0
-2.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.8, 0.0
-2.9, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.8, 0.0
-3.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -2.9, 0.0
-3.0, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.1, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.1, 0.0
-3.2, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.1, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
-3.3, 306505786425901132650788952313712138681370893494275772927323102743024580514884525084945660900600253007819783109385804821874684432621725157816680858375720032025937856902417356662894774309469458637258752.0, -3.0, 0.0
